Revenue_INR,Cost_INR,Quantity,Business_Model
38565,28923.75,9,Retail
17122,12841.5,7,Retail
4020,3015.0,1,Retail
651,488.25,1,Retail
6116,4587.0,4,Retail
10854,8140.5,6,Retail
6716,5037.0,4,Retail
5460,4095.0,2,Retail
22710,17032.5,10,Retail
11466,8599.5,6,Retail
14334,10750.5,6,Retail
1948,1461.0,1,Retail
9450,7087.5,6,Retail
11880,8910.0,6,Retail
36264,27198.0,8,Retail
1890,1417.5,10,Retail
3492,2619.0,4,Retail
7708,5781.0,4,Retail
28968,21726.0,8,Retail
12194,9145.5,7,Retail
7680,5760.0,4,Retail
27540,20655.0,9,Retail
3827,2870.25,1,Retail
11636,8727.0,4,Retail
1325,993.75,1,Retail
13744,10308.0,4,Retail
24171,18128.25,7,Retail
7748,5811.0,2,Retail
4213,3159.75,1,Retail
10605,7953.75,3,Retail
6472,4854.0,8,Retail
2096,1572.0,2,Retail
1988,1491.0,1,Retail
31731,23798.25,7,Retail
20190,15142.5,10,Retail
612,459.0,2,Retail
48410,36307.5,10,Retail
7343,5507.25,7,Retail
13130,9847.5,10,Retail
13956,10467.0,6,Retail
978,733.5,2,Retail
1700,1275.0,2,Retail
13336,10002.0,4,Retail
48610,36457.5,10,Retail
34482,25861.5,7,Retail
4444,3333.0,2,Retail
37520,28140.0,8,Retail
27992,20994.0,8,Retail
7056,5292.0,8,Retail
7020,5265.0,10,Retail
2808,2106.0,4,Retail
5422,4066.5,2,Retail
26430,19822.5,10,Retail
10920,8190.0,4,Retail
7383,5537.25,3,Retail
25020,18765.0,10,Retail
2342,1756.5,2,Retail
36704,27528.0,8,Retail
4676,3507.0,4,Retail
38968,29226.0,8,Retail
2950,2212.5,5,Retail
4859,3644.25,1,Retail
9870,7402.5,10,Retail
10902,8176.5,3,Retail
32844,24633.0,7,Retail
12042,9031.5,9,Retail
5238,3928.5,9,Retail
2044,1533.0,1,Retail
47980,35985.0,10,Retail
10800,8100.0,4,Retail
2169,1626.75,3,Retail
9280,6960.0,10,Retail
1682,1261.5,1,Retail
1116,837.0,2,Retail
3280,2460.0,5,Retail
3164,2373.0,4,Retail
8596,6447.0,2,Retail
4093,3069.75,1,Retail
22230,16672.5,9,Retail
1614,1210.5,2,Retail
20223,15167.25,7,Retail
44469,33351.75,9,Retail
4116,3087.0,6,Retail
2934,2200.5,2,Retail
3568,2676.0,8,Retail
1742,1306.5,2,Retail
25627,19220.25,7,Retail
15302,11476.5,7,Retail
24101,18075.75,7,Retail
808,606.0,4,Retail
7485,5613.75,3,Retail
1998,1498.5,2,Retail
5310,3982.5,10,Retail
1972,1479.0,4,Retail
31395,23546.25,7,Retail
47990,35992.5,10,Retail
23787,17840.25,9,Retail
954,715.5,6,Retail
7298,5473.5,2,Retail
330,247.5,3,Retail
16645,12483.75,5,Retail
27030,20272.5,6,Retail
12144,9108.0,8,Retail
6176,4632.0,8,Retail
7890,5917.5,3,Retail
4543,3407.25,1,Retail
2610,1957.5,2,Retail
7434,5575.5,6,Retail
34370,25777.5,7,Retail
15300,11475.0,4,Retail
14808,11106.0,4,Retail
15606,11704.5,9,Retail
20845,15633.75,5,Retail
2130,1597.5,5,Retail
29886,22414.5,6,Retail
25164,18873.0,6,Retail
4050,3037.5,2,Retail
2728,2046.0,4,Retail
28698,21523.5,6,Retail
25780,19335.0,10,Retail
22795,17096.25,5,Retail
29826,22369.5,6,Retail
6624,4968.0,6,Retail
3665,2748.75,5,Retail
1180,885.0,4,Retail
10800,8100.0,6,Retail
10340,7755.0,10,Retail
4640,3480.0,1,Retail
1214,910.5,1,Retail
2335,1751.25,5,Retail
28819,21614.25,7,Retail
31430,23572.5,7,Retail
3145,2358.75,5,Retail
18804,14103.0,6,Retail
13590,10192.5,10,Retail
33048,24786.0,9,Retail
16398,12298.5,9,Retail
15055,11291.25,5,Retail
29127,21845.25,7,Retail
3878,2908.5,7,Retail
11680,8760.0,8,Retail
9800,7350.0,10,Retail
49840,37380.0,10,Retail
37314,27985.5,9,Retail
7248,5436.0,3,Retail
26816,20112.0,8,Retail
3570,2677.5,10,Retail
6980,5235.0,5,Retail
31648,23736.0,8,Retail
3818,2863.5,1,Retail
23520,17640.0,5,Retail
23800,17850.0,8,Retail
432,324.0,4,Retail
20335,15251.25,7,Retail
927,695.25,1,Retail
22190,16642.5,10,Retail
1897,1422.75,7,Retail
10270,7702.5,5,Retail
18360,13770.0,4,Retail
7938,5953.5,2,Retail
1431,1073.25,9,Retail
34040,25530.0,8,Retail
20535,15401.25,5,Retail
4110,3082.5,1,Retail
40779,30584.25,9,Retail
14160,10620.0,4,Retail
6332,4749.0,2,Retail
15396,11547.0,4,Retail
9032,6774.0,2,Retail
15284,11463.0,4,Retail
9768,7326.0,4,Retail
2130,1597.5,5,Retail
502,376.5,2,Retail
39520,29640.0,10,Retail
5228,3921.0,2,Retail
4438,3328.5,1,Retail
25520,19140.0,8,Retail
11804,8853.0,4,Retail
6096,4572.0,3,Retail
9892,7419.0,2,Retail
456,342.0,3,Retail
5178,3883.5,3,Retail
7176,5382.0,8,Retail
2723,2042.25,1,Retail
11181,8385.75,3,Retail
2424,1818.0,8,Retail
14640,10980.0,10,Retail
9513,7134.75,3,Retail
15417,11562.75,9,Retail
4476,3357.0,4,Retail
5982,4486.5,2,Retail
19557,14667.75,9,Retail
6345,4758.75,5,Retail
6236,4677.0,2,Retail
16737,12552.75,7,Retail
16460,12345.0,10,Retail
42430,31822.5,10,Retail
6258,4693.5,7,Retail
3675,2756.25,3,Retail
40620,30465.0,10,Retail
23442,17581.5,6,Retail
832,624.0,2,Retail
6332,4749.0,4,Retail
6633,4974.75,3,Retail
2365,1773.75,1,Retail
13924,10443.0,4,Retail
19545,14658.75,5,Retail
12472,9354.0,8,Retail
8586,6439.5,3,Retail
749,561.75,7,Retail
1686,1264.5,3,Retail
680,510.0,8,Retail
7200,5400.0,5,Retail
18543,13907.25,7,Retail
18055,13541.25,5,Retail
9216,6912.0,6,Retail
19572,14679.0,6,Retail
7160,5370.0,4,Retail
11268,8451.0,6,Retail
258,193.5,2,Retail
26892,20169.0,9,Retail
7803,5852.25,3,Retail
16270,12202.5,5,Retail
38656,28992.0,8,Retail
18828,14121.0,4,Retail
26448,19836.0,6,Retail
31440,23580.0,8,Retail
536,402.0,4,Retail
5362,4021.5,2,Retail
2938,2203.5,2,Retail
3228,2421.0,3,Retail
3089,2316.75,1,Retail
3300,2475.0,4,Retail
777,582.75,1,Retail
13464,10098.0,6,Retail
30560,22920.0,10,Retail
15208,11406.0,8,Retail
1113,834.75,3,Retail
2880,2160.0,5,Retail
8978,6733.5,2,Retail
9286,6964.5,2,Retail
18405,13803.75,9,Retail
34896,26172.0,8,Retail
746,559.5,1,Retail
22167,16625.25,9,Retail
3318,2488.5,3,Retail
31230,23422.5,9,Retail
8620,6465.0,4,Retail
4306,3229.5,2,Retail
19960,14970.0,4,Retail
29736,22302.0,6,Retail
41589,31191.75,9,Retail
17416,13062.0,7,Retail
6096,4572.0,8,Retail
3528,2646.0,1,Retail
15820,11865.0,5,Retail
17613,13209.75,9,Retail
30432,22824.0,8,Retail
9800,7350.0,10,Retail
8121,6090.75,3,Retail
6766,5074.5,2,Retail
43893,32919.75,9,Retail
15876,11907.0,9,Retail
6590,4942.5,5,Retail
331,248.25,1,Retail
16332,12249.0,6,Retail
6349,4761.75,7,Retail
18954,14215.5,9,Retail
1810,1357.5,1,Retail
10176,7632.0,6,Retail
18108,13581.0,6,Retail
30880,23160.0,8,Retail
5032,3774.0,2,Retail
43092,32319.0,9,Retail
15668,11751.0,4,Retail
3689,2766.75,7,Retail
1410,1057.5,3,Retail
2850,2137.5,3,Retail
5628,4221.0,3,Retail
9720,7290.0,5,Retail
2844,2133.0,4,Retail
2502,1876.5,3,Retail
4774,3580.5,2,Retail
20436,15327.0,6,Retail
20670,15502.5,6,Retail
49050,36787.5,10,Retail
22518,16888.5,6,Retail
5631,4223.25,3,Retail
19494,14620.5,6,Retail
6944,5208.0,2,Retail
4374,3280.5,1,Retail
10461,7845.75,3,Retail
17272,12954.0,4,Retail
8390,6292.5,10,Retail
6496,4872.0,4,Retail
8460,6345.0,2,Retail
12236,9177.0,4,Retail
16570,12427.5,5,Retail
6268,4701.0,4,Retail
16500,12375.0,10,Retail
6495,4871.25,3,Retail
1998,1498.5,9,Retail
8235,6176.25,3,Retail
13581,10185.75,9,Retail
4204,3153.0,1,Retail
1296,972.0,2,Retail
6650,4987.5,7,Retail
1056,792.0,4,Retail
7734,5800.5,3,Retail
3155,2366.25,5,Retail
16818,12613.5,6,Retail
4350,3262.5,6,Retail
6528,4896.0,6,Retail
25795,19346.25,7,Retail
6376,4782.0,8,Retail
15180,11385.0,4,Retail
3036,2277.0,6,Retail
35080,26310.0,10,Retail
876,657.0,2,Retail
18365,13773.75,5,Retail
23440,17580.0,10,Retail
38502,28876.5,9,Retail
1587,1190.25,3,Retail
756,567.0,3,Retail
11487,8615.25,3,Retail
7434,5575.5,3,Retail
6360,4770.0,3,Retail
6096,4572.0,2,Retail
29512,22134.0,7,Retail
4620,3465.0,10,Retail
10146,7609.5,3,Retail
6988,5241.0,2,Retail
20364,15273.0,6,Retail
2856,2142.0,2,Retail
5222,3916.5,2,Retail
10600,7950.0,5,Retail
2837,2127.75,1,Retail
25704,19278.0,9,Retail
174,130.5,1,Retail
29256,21942.0,6,Retail
6180,4635.0,10,Retail
9740,7305.0,2,Retail
3241,2430.75,7,Retail
40518,30388.5,9,Retail
15384,11538.0,6,Retail
2106,1579.5,3,Retail
13268,9951.0,4,Retail
5334,4000.5,2,Retail
24900,18675.0,6,Retail
2934,2200.5,9,Retail
24020,18015.0,10,Retail
17784,13338.0,9,Retail
32872,24654.0,7,Retail
6976,5232.0,2,Retail
6624,4968.0,3,Retail
2156,1617.0,2,Retail
24760,18570.0,10,Retail
1050,787.5,7,Retail
30408,22806.0,7,Retail
14216,10662.0,4,Retail
1600,1200.0,10,Retail
38493,28869.75,9,Retail
21820,16365.0,5,Retail
6090,4567.5,2,Retail
14553,10914.75,3,Retail
20464,15348.0,8,Retail
15309,11481.75,9,Retail
3711,2783.25,3,Retail
8718,6538.5,2,Retail
6354,4765.5,3,Retail
4736,3552.0,2,Retail
13240,9930.0,5,Retail
48360,36270.0,10,Retail
23630,17722.5,5,Retail
3128,2346.0,1,Retail
17604,13203.0,9,Retail
19134,14350.5,9,Retail
17050,12787.5,5,Retail
7824,5868.0,3,Retail
43677,32757.75,9,Retail
7460,5595.0,5,Retail
19012,14259.0,4,Retail
8410,6307.5,2,Retail
12792,9594.0,6,Retail
759,569.25,1,Retail
12312,9234.0,9,Retail
21126,15844.5,7,Retail
29336,22002.0,8,Retail
20176,15132.0,8,Retail
756,567.0,1,Retail
1246,934.5,2,Retail
3801,2850.75,7,Retail
10536,7902.0,4,Retail
17129,12846.75,7,Retail
510,382.5,10,Retail
833,624.75,1,Retail
579,434.25,1,Retail
6674,5005.5,2,Retail
12808,9606.0,8,Retail
18294,13720.5,6,Retail
7924,5943.0,7,Retail
11370,8527.5,10,Retail
2670,2002.5,3,Retail
6237,4677.75,3,Retail
20140,15105.0,5,Retail
15995,11996.25,5,Retail
1656,1242.0,1,Retail
20290,15217.5,10,Retail
9896,7422.0,8,Retail
8816,6612.0,4,Retail
1204,903.0,2,Retail
27350,20512.5,10,Retail
5385,4038.75,5,Retail
19160,14370.0,10,Retail
548,411.0,4,Retail
7820,5865.0,5,Retail
1506,1129.5,2,Retail
8372,6279.0,4,Retail
6753,5064.75,3,Retail
37176,27882.0,8,Retail
17324,12993.0,4,Retail
17852,13389.0,4,Retail
2373,1779.75,3,Retail
5255,3941.25,5,Retail
7449,5586.75,3,Retail
28590,21442.5,6,Retail
48160,36120.0,10,Retail
1088,816.0,8,Retail
532,399.0,1,Retail
255,191.25,5,Retail
7544,5658.0,8,Retail
23605,17703.75,5,Retail
11328,8496.0,4,Retail
113,84.75,1,Retail
4806,3604.5,1,Retail
4350,3262.5,5,Retail
4319,3239.25,1,Retail
38704,29028.0,8,Retail
25592,19194.0,7,Retail
4242,3181.5,6,Retail
36828,27621.0,9,Retail
2340,1755.0,10,Retail
2941,2205.75,1,Retail
4926,3694.5,2,Retail
41868,31401.0,9,Retail
20244,15183.0,6,Retail
23382,17536.5,9,Retail
1834,1375.5,7,Retail
3952,2964.0,2,Retail
30681,23010.75,7,Retail
12054,9040.5,6,Retail
10224,7668.0,6,Retail
1400,1050.0,2,Retail
3552,2664.0,4,Retail
6825,5118.75,5,Retail
4098,3073.5,2,Retail
27312,20484.0,6,Retail
6060,4545.0,10,Retail
14679,11009.25,7,Retail
26140,19605.0,10,Retail
7650,5737.5,5,Retail
9462,7096.5,2,Retail
6762,5071.5,7,Retail
36560,27420.0,10,Retail
23538,17653.5,6,Retail
3200,2400.0,10,Retail
9180,6885.0,2,Retail
5990,4492.5,2,Retail
29304,21978.0,8,Retail
19236,14427.0,6,Retail
1211,908.25,7,Retail
23226,17419.5,6,Retail
3626,2719.5,1,Retail
6675,5006.25,5,Retail
11838,8878.5,6,Retail
19410,14557.5,5,Retail
7455,5591.25,7,Retail
5136,3852.0,2,Retail
2910,2182.5,10,Retail
20330,15247.5,10,Retail
16494,12370.5,6,Retail
10704,8028.0,8,Retail
49370,37027.5,10,Retail
28206,21154.5,9,Retail
3894,2920.5,1,Retail
30760,23070.0,8,Retail
1593,1194.75,1,Retail
8664,6498.0,6,Retail
8533,6399.75,7,Retail
9628,7221.0,4,Retail
17322,12991.5,6,Retail
16370,12277.5,5,Retail
11410,8557.5,10,Retail
7200,5400.0,10,Retail
4155,3116.25,3,Retail
3033,2274.75,3,Retail
11960,8970.0,10,Retail
13578,10183.5,3,Retail
4680,3510.0,10,Retail
762,571.5,1,Retail
14076,10557.0,3,Retail
16308,12231.0,6,Retail
1600,1200.0,4,Retail
524,393.0,1,Retail
7538,5653.5,2,Retail
21406,16054.5,7,Retail
1595,1196.25,5,Retail
608,456.0,1,Retail
8748,6561.0,6,Retail
186,139.5,1,Retail
2088,1566.0,6,Retail
21987,16490.25,7,Retail
11140,8355.0,5,Retail
15250,11437.5,10,Retail
34659,25994.25,9,Retail
15412,11559.0,4,Retail
28624,21468.0,8,Retail
6340,4755.0,4,Retail
12024,9018.0,4,Retail
6813,5109.75,9,Retail
27135,20351.25,9,Retail
19675,14756.25,5,Retail
3261,2445.75,1,Retail
4792,3594.0,8,Retail
4876,3657.0,2,Retail
1944,1458.0,9,Retail
13732,10299.0,4,Retail
42520,31890.0,10,Retail
485,363.75,1,Retail
2754,2065.5,9,Retail
8906,6679.5,2,Retail
2371,1778.25,1,Retail
9552,7164.0,2,Retail
15396,11547.0,6,Retail
2163,1622.25,7,Retail
11892,8919.0,3,Retail
4536,3402.0,3,Retail
17112,12834.0,8,Retail
7810,5857.5,5,Retail
20800,15600.0,10,Retail
18288,13716.0,8,Retail
2244,1683.0,1,Retail
28506,21379.5,6,Retail
9261,6945.75,9,Retail
3696,2772.0,7,Retail
576,432.0,9,Retail
4068,3051.0,4,Retail
4491,3368.25,3,Retail
7655,5741.25,5,Retail
41130,30847.5,10,Retail
17379,13034.25,9,Retail
24944,18708.0,8,Retail
6132,4599.0,3,Retail
29520,22140.0,9,Retail
31430,23572.5,7,Retail
29568,22176.0,7,Retail
20934,15700.5,6,Retail
6096,4572.0,2,Retail
3924,2943.0,2,Retail
11760,8820.0,4,Retail
19392,14544.0,6,Retail
18424,13818.0,7,Retail
26590,19942.5,10,Retail
28572,21429.0,6,Retail
16108,12081.0,4,Retail
29547,22160.25,7,Retail
4516,3387.0,2,Retail
15712,11784.0,8,Retail
7188,5391.0,3,Retail
12000,9000.0,3,Retail
27566,20674.5,7,Retail
20345,15258.75,5,Retail
9928,7446.0,2,Retail
20975,15731.25,5,Retail
10548,7911.0,3,Retail
43911,32933.25,9,Retail
6244,4683.0,2,Retail
4262,3196.5,1,Retail
20286,15214.5,6,Retail
8360,6270.0,10,Retail
33752,25314.0,8,Retail
4852,3639.0,2,Retail
25400,19050.0,10,Retail
6198,4648.5,6,Retail
24595,18446.25,5,Retail
8150,6112.5,2,Retail
19950,14962.5,10,Retail
1280,960.0,5,Retail
14808,11106.0,8,Retail
3200,2400.0,4,Retail
16808,12606.0,4,Retail
17110,12832.5,5,Retail
38390,28792.5,10,Retail
38709,29031.75,9,Retail
4483,3362.25,1,Retail
16480,12360.0,4,Retail
3816,2862.0,2,Retail
15324,11493.0,6,Retail
3947,2960.25,1,Retail
33397,25047.75,7,Retail
14241,10680.75,3,Retail
26960,20220.0,10,Retail
2739,2054.25,1,Retail
8247,6185.25,3,Retail
3176,2382.0,8,Retail
27468,20601.0,6,Retail
4922,3691.5,1,Retail
5805,4353.75,9,Retail
10386,7789.5,3,Retail
18750,14062.5,10,Retail
3345,2508.75,1,Retail
6286,4714.5,7,Retail
1453,1089.75,1,Retail
36608,27456.0,8,Retail
23155,17366.25,5,Retail
15648,11736.0,8,Retail
13176,9882.0,3,Retail
15280,11460.0,8,Retail
32312,24234.0,8,Retail
3645,2733.75,9,Retail
4037,3027.75,1,Retail
6357,4767.75,3,Retail
8235,6176.25,9,Retail
3112,2334.0,2,Retail
27450,20587.5,9,Retail
4612,3459.0,4,Retail
24111,18083.25,9,Retail
37640,28230.0,10,Retail
9154,6865.5,2,Retail
35865,26898.75,9,Retail
3946,2959.5,2,Retail
8724,6543.0,4,Retail
9706,7279.5,2,Retail
8796,6597.0,3,Retail
758,568.5,2,Retail
25403,19052.25,7,Retail
7828,5871.0,4,Retail
13965,10473.75,7,Retail
17544,13158.0,8,Retail
16485,12363.75,7,Retail
28680,21510.0,8,Retail
11564,8673.0,4,Retail
23346,17509.5,6,Retail
27895,20921.25,7,Retail
4445,3333.75,7,Retail
40482,30361.5,9,Retail
5296,3972.0,4,Retail
2679,2009.25,3,Retail
6795,5096.25,9,Retail
4010,3007.5,1,Retail
18888,14166.0,8,Retail
5831,4373.25,7,Retail
25942,19456.5,7,Retail
4628,3471.0,2,Retail
14913,11184.75,3,Retail
8127,6095.25,3,Retail
1444,1083.0,1,Retail
38920,29190.0,10,Retail
8218,6163.5,2,Retail
30987,23240.25,9,Retail
33705,25278.75,7,Retail
17444,13083.0,7,Retail
12400,9300.0,4,Retail
12325,9243.75,5,Retail
2208,1656.0,6,Retail
20265,15198.75,7,Retail
4580,3435.0,1,Retail
6398,4798.5,7,Retail
13296,9972.0,3,Retail
30884,23163.0,7,Retail
6164,4623.0,2,Retail
21915,16436.25,9,Retail
19554,14665.5,6,Retail
18335,13751.25,5,Retail
1780,1335.0,10,Retail
6696,5022.0,4,Retail
21040,15780.0,10,Retail
3516,2637.0,4,Retail
3942,2956.5,3,Retail
23704,17778.0,8,Retail
668,501.0,2,Retail
21582,16186.5,9,Retail
5283,3962.25,3,Retail
6655,4991.25,5,Retail
6320,4740.0,10,Retail
5470,4102.5,2,Retail
14080,10560.0,10,Retail
1365,1023.75,5,Retail
29184,21888.0,8,Retail
1600,1200.0,10,Retail
11840,8880.0,4,Retail
27112,20334.0,8,Retail
6028,4521.0,4,Retail
585,438.75,5,Retail
8018,6013.5,2,Retail
7308,5481.0,9,Retail
827,620.25,1,Retail
9468,7101.0,9,Retail
951,713.25,3,Retail
13892,10419.0,4,Retail
9016,6762.0,8,Retail
17514,13135.5,9,Retail
294,220.5,3,Retail
1293,969.75,1,Retail
6860,5145.0,4,Retail
15579,11684.25,9,Retail
11000,8250.0,5,Retail
13482,10111.5,3,Retail
26577,19932.75,9,Retail
21648,16236.0,6,Retail
7392,5544.0,2,Retail
2562,1921.5,2,Retail
27280,20460.0,8,Retail
4366,3274.5,1,Retail
37152,27864.0,8,Retail
11358,8518.5,6,Retail
7488,5616.0,9,Retail
3408,2556.0,8,Retail
3548,2661.0,4,Retail
1891,1418.25,1,Retail
22060,16545.0,5,Retail
16344,12258.0,9,Retail
3352,2514.0,2,Retail
46750,35062.5,10,Retail
7020,5265.0,3,Retail
16850,12637.5,10,Retail
16524,12393.0,4,Retail
25650,19237.5,10,Retail
17490,13117.5,5,Retail
19752,14814.0,8,Retail
378,283.5,6,Retail
13800,10350.0,8,Retail
7878,5908.5,6,Retail
17667,13250.25,9,Retail
9681,7260.75,7,Retail
19405,14553.75,5,Retail
30584,22938.0,8,Retail
9438,7078.5,2,Retail
4573,3429.75,1,Retail
9819,7364.25,9,Retail
764,573.0,2,Retail
7400,5550.0,10,Retail
4970,3727.5,10,Retail
24624,18468.0,8,Retail
2545,1908.75,5,Retail
37888,28416.0,8,Retail
16392,12294.0,8,Retail
12632,9474.0,4,Retail
33856,25392.0,8,Retail
24912,18684.0,8,Retail
3105,2328.75,5,Retail
34400,25800.0,8,Retail
6540,4905.0,5,Retail
1120,840.0,5,Retail
3676,2757.0,2,Retail
3056,2292.0,4,Retail
13719,10289.25,3,Retail
13413,10059.75,3,Retail
26307,19730.25,9,Retail
1357,1017.75,1,Retail
4931,3698.25,1,Retail
2454,1840.5,1,Retail
16245,12183.75,5,Retail
3976,2982.0,1,Retail
2330,1747.5,1,Retail
8600,6450.0,4,Retail
4890,3667.5,3,Retail
18400,13800.0,4,Retail
30136,22602.0,8,Retail
1030,772.5,5,Retail
2966,2224.5,1,Retail
26001,19500.75,9,Retail
8449,6336.75,7,Retail
21540,16155.0,10,Retail
16420,12315.0,10,Retail
6696,5022.0,8,Retail
24460,18345.0,10,Retail
27822,20866.5,6,Retail
15668,11751.0,4,Retail
540,405.0,10,Retail
9009,6756.75,3,Retail
13433,10074.75,7,Retail
38990,29242.5,10,Retail
1152,864.0,1,Retail
16731,12548.25,9,Retail
4780,3585.0,4,Retail
32130,24097.5,10,Retail
13412,10059.0,4,Retail
618,463.5,2,Retail
17230,12922.5,10,Retail
3707,2780.25,1,Retail
4392,3294.0,6,Retail
15835,11876.25,5,Retail
28735,21551.25,7,Retail
23985,17988.75,9,Retail
2548,1911.0,4,Retail
13460,10095.0,4,Retail
39432,29574.0,8,Retail
4850,3637.5,10,Retail
8424,6318.0,4,Retail
32103,24077.25,9,Retail
7170,5377.5,5,Retail
4720,3540.0,4,Retail
16353,12264.75,9,Retail
12224,9168.0,4,Retail
264,198.0,2,Retail
366,274.5,6,Retail
15204,11403.0,4,Retail
17032,12774.0,4,Retail
946,709.5,1,Retail
24498,18373.5,9,Retail
11547,8660.25,9,Retail
2876,2157.0,4,Retail
15784,11838.0,4,Retail
6248,4686.0,4,Retail
4848,3636.0,6,Retail
10767,8075.25,3,Retail
32128,24096.0,8,Retail
5523,4142.25,3,Retail
23705,17778.75,5,Retail
5655,4241.25,5,Retail
24015,18011.25,5,Retail
9158,6868.5,2,Retail
13860,10395.0,9,Retail
34909,26181.75,7,Retail
923,692.25,1,Retail
2968,2226.0,7,Retail
9540,7155.0,5,Retail
4046,3034.5,1,Retail
7395,5546.25,3,Retail
23733,17799.75,9,Retail
9012,6759.0,4,Retail
19475,14606.25,5,Retail
14382,10786.5,3,Retail
9032,6774.0,8,Retail
15800,11850.0,10,Retail
15290,11467.5,5,Retail
129,96.75,1,Retail
4059,3044.25,1,Retail
8796,6597.0,2,Retail
30387,22790.25,7,Retail
888,666.0,1,Retail
3356,2517.0,1,Retail
4536,3402.0,3,Retail
1923,1442.25,1,Retail
547,410.25,1,Retail
2688,2016.0,7,Retail
5166,3874.5,6,Retail
11052,8289.0,6,Retail
5103,3827.25,9,Retail
23080,17310.0,10,Retail
38133,28599.75,9,Retail
13120,9840.0,4,Retail
28189,21141.75,7,Retail
29079,21809.25,9,Retail
23375,17531.25,5,Retail
14778,11083.5,6,Retail
3372,2529.0,6,Retail
39072,29304.0,8,Retail
24040,18030.0,5,Retail
17312,12984.0,4,Retail
8096,6072.0,2,Retail
41967,31475.25,9,Retail
3396,2547.0,1,Retail
39087,29315.25,9,Retail
2441,1830.75,1,Retail
2630,1972.5,1,Retail
1924,1443.0,1,Retail
5992,4494.0,7,Retail
17792,13344.0,8,Retail
6868,5151.0,2,Retail
6294,4720.5,6,Retail
37548,28161.0,9,Retail
29502,22126.5,6,Retail
18720,14040.0,6,Retail
2648,1986.0,4,Retail
44064,33048.0,9,Retail
11830,8872.5,10,Retail
25280,18960.0,10,Retail
33824,25368.0,7,Retail
40977,30732.75,9,Retail
1448,1086.0,2,Retail
27648,20736.0,8,Retail
1467,1100.25,1,Retail
17350,13012.5,10,Retail
2790,2092.5,2,Retail
516,387.0,6,Retail
7326,5494.5,3,Retail
31302,23476.5,9,Retail
21240,15930.0,10,Retail
3952,2964.0,4,Retail
1866,1399.5,3,Retail
19600,14700.0,7,Retail
11888,8916.0,8,Retail
2480,1860.0,1,Retail
12481,9360.75,7,Retail
198,148.5,1,Retail
23592,17694.0,6,Retail
8428,6321.0,4,Retail
32431,24323.25,7,Retail
11352,8514.0,4,Retail
28326,21244.5,6,Retail
668,501.0,1,Retail
4345,3258.75,1,Retail
3267,2450.25,9,Retail
35140,26355.0,10,Retail
546,409.5,6,Retail
10212,7659.0,3,Retail
31090,23317.5,10,Retail
3760,2820.0,8,Retail
3485,2613.75,5,Retail
3160,2370.0,10,Retail
1334,1000.5,2,Retail
13024,9768.0,4,Retail
43155,32366.25,9,Retail
4810,3607.5,5,Retail
28986,21739.5,6,Retail
3615,2711.25,5,Retail
15561,11670.75,7,Retail
7358,5518.5,2,Retail
9496,7122.0,2,Retail
32344,24258.0,8,Retail
17220,12915.0,7,Retail
5130,3847.5,5,Retail
49700,37275.0,10,Retail
5625,4218.75,9,Retail
9130,6847.5,10,Retail
920,690.0,8,Retail
3054,2290.5,3,Retail
393,294.75,1,Retail
22515,16886.25,5,Retail
8250,6187.5,10,Retail
17196,12897.0,6,Retail
3509,2631.75,1,Retail
13845,10383.75,5,Retail
32720,24540.0,10,Retail
11718,8788.5,6,Retail
7953,5964.75,3,Retail
2625,1968.75,3,Retail
4435,3326.25,5,Retail
28038,21028.5,6,Retail
16930,12697.5,5,Retail
4952,3714.0,2,Retail
11242,8431.5,7,Retail
14766,11074.5,6,Retail
29574,22180.5,9,Retail
46460,34845.0,10,Retail
9028,6771.0,2,Retail
332,249.0,2,Retail
14308,10731.0,7,Retail
6742,5056.5,2,Retail
31392,23544.0,9,Retail
4725,3543.75,5,Retail
44955,33716.25,9,Retail
31381,23535.75,7,Retail
24966,18724.5,6,Retail
16550,12412.5,10,Retail
27276,20457.0,6,Retail
6848,5136.0,4,Retail
12735,9551.25,5,Retail
10625,7968.75,5,Retail
16996,12747.0,4,Retail
14030,10522.5,5,Retail
3544,2658.0,2,Retail
42630,31972.5,10,Retail
3325,2493.75,7,Retail
20448,15336.0,8,Retail
27774,20830.5,9,Retail
14907,11180.25,3,Retail
39390,29542.5,10,Retail
9555,7166.25,7,Retail
16492,12369.0,7,Retail
35112,26334.0,8,Retail
45710,34282.5,10,Retail
8164,6123.0,4,Retail
4137,3102.75,1,Retail
4716,3537.0,1,Retail
12156,9117.0,6,Retail
3955,2966.25,7,Retail
15472,11604.0,4,Retail
12616,9462.0,4,Retail
11400,8550.0,6,Retail
8904,6678.0,8,Retail
23772,17829.0,6,Retail
26912,20184.0,8,Retail
1844,1383.0,4,Retail
7168,5376.0,7,Retail
444,333.0,6,Retail
678,508.5,1,Retail
6282,4711.5,3,Retail
4030,3022.5,5,Retail
12108,9081.0,4,Retail
3216,2412.0,8,Retail
1387,1040.25,1,Retail
21600,16200.0,5,Retail
21730,16297.5,10,Retail
12504,9378.0,3,Retail
4068,3051.0,9,Retail
15600,11700.0,6,Retail
49200,36900.0,10,Retail
576,432.0,9,Retail
7868,5901.0,4,Retail
28749,21561.75,7,Retail
5424,4068.0,8,Retail
20510,15382.5,10,Retail
10330,7747.5,5,Retail
20808,15606.0,8,Retail
30110,22582.5,10,Retail
